Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate
0,2,0,3,0,1,4,0,2,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,23.5,1,3.7324574499850702,0.06852791878172589
0,4,1,1,1,1,1,0,3,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,10.666666666666666,1,6.65335994677312,0.8373253493013972
0,3,1,2,0,0,2,1,2,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,11.0,1,2.56647161482394,0.05502515142182528
0,3,1,1,0,1,2,0,2,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,14.0,1,14.898688915375446,0.2935041716328963
0,2,0,2,0,1,2,0,1,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,18.0,0,8.664009703690867,0.38953387627794145
0,2,0,3,1,1,4,0,2,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,12.0,1,9.004141905276427,0.18971726994417432
0,3,1,1,0,1,1,0,3,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,12.0,1,6.920415224913495,0.6923875432525951
0,2,0,1,1,1,3,0,2,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,12.5,1,20.71005917159763,0.5032544378698225
0,2,0,3,1,1,3,0,2,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,25.0,1,3.2816089259762786,0.05864703951994749
0,2,1,3,0,0,2,0,2,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,13.5,1,3.8880248833592534,0.0
0,2,0,3,1,0,4,0,1,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,33.0,0,15.928639694170117,0.07359031538706594
0,3,1,0,1,0,1,0,3,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,11.0,1,13.905304873809358,0.5131057498435654
0,2,1,2,0,1,1,0,2,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,14.0,1,2.137894174238375,0.17381079636557992
0,1,1,2,1,1,2,0,1,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,32.0,0,2.4087098949802486,0.0
0,3,0,1,1,1,4,0,3,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,8.0,1,6.84369011771147,0.13523131672597866
0,1,0,4,1,1,4,0,1,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,35.0,0,3.6685131516196487,0.0
0,3,1,3,1,1,1,0,3,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,12.333333333333334,1,3.1510950055144162,0.25114227193949895
0,2,0,3,2,1,5,0,2,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,26.0,1,6.0207484253427195,0.07762134123749537
0,2,1,5,1,1,1,0,2,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,21.0,1,5.798782255726297,0.4633227022325312
0,2,1,3,0,1,1,0,1,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,22.0,0,3.3178500331785004,0.1325481088254811
0,1,0,0,0,1,5,0,2,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,10.5,1,7.137366860656638,0.10969583836609202
0,2,0,3,0,1,4,0,2,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,21.0,1,6.10016470444702,0.0868053437442811
1,4,0,0,0,1,1,0,3,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,7.0,1,13.905304873809358,0.6257387193214211
0,3,0,1,1,1,3,0,2,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,11.0,1,8.89340617456486,0.2143310888070131
0,2,0,4,1,1,4,0,2,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,21.0,1,18.910741301059,0.16376701966717094
0,1,0,5,1,1,3,0,1,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,27.0,0,6.153305203938116,0.17633614627285513
0,2,0,3,1,1,4,0,2,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,20.5,0,8.128759551292474,0.13266135587709316
0,2,0,4,1,1,3,1,1,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,27.0,0,2.0280449646540735,0.048644107080774136
0,2,0,2,1,1,3,1,1,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,32.0,0,2.0280449646540735,0.042531000115888284
0,1,1,1,0,2,1,1,1,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,27.0,0,1.9022256039566292,0.1502758227125737
1,3,1,2,1,1,1,0,2,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,13.5,0,13.905304873809358,0.0
1,3,0,2,1,1,3,0,3,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,8.0,1,48.668567058332755,0.0
0,3,0,1,1,1,2,0,3,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,12.333333333333334,1,19.091256204658265,0.6792668957617412
0,3,0,2,1,1,5,0,3,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,16.0,1,5.326340803867743,0.09812758634817881
0,2,1,2,0,1,1,0,2,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,13.0,1,8.413967185527977,0.6937315944467817
0,3,0,0,1,1,4,1,2,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,13.0,1,2.897207092362962,0.039373044385212656
0,2,0,3,1,1,5,0,3,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,13.333333333333334,1,11.726501894281075,0.19907992062060256
0,2,0,3,0,0,3,0,2,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,18.5,1,6.123163051084674,0.22017144856543036
0,1,0,4,0,1,2,0,2,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,10.5,1,3.771307889576105,0.12980841755920952
0,2,0,2,1,0,1,0,2,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,12.0,1,7.779074290159471,0.7604045118630883
0,1,1,4,1,0,1,0,1,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,32.0,0,3.459609064175748,0.2020411693478637
0,1,0,4,1,1,3,0,1,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,32.0,0,8.892276422764228,0.31872459349593496
0,1,0,3,0,1,4,0,1,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,33.0,0,2.897207092362962,0.03482442925020281
0,1,1,3,0,2,1,1,2,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,12.5,1,1.7974296755639436,0.16491417273299183
0,2,0,2,1,0,2,0,2,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,21.5,1,26.925148088314486,0.8632202477113624
0,3,1,1,0,1,1,0,2,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665,11.0,1,10.454783063251437,0.6649242028227914
0,1,0,4,1,0,4,0,0,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.714,0.598,0.0,0,26.048450117218025,0.5978119301901537
0,2,1,3,1,2,2,0,2,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,10.0,1,23.64066193853428,0.5394799054373522
0,1,1,2,1,2,1,0,1,5,2,2,1438.3,679,759.3,0.859,1117,29,1.071,0.472,29.0,0,13.905304873809358,0.47208510046582774
0,1,0,2,0,0,4,0,1,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064,24.0,0,3.602824614497766,0.06445453235336504
0,2,0,3,1,0,3,0,1,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0,26.0,0,48.668567058332755,0.0
0,2,1,2,0,2,1,1,1,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,38.0,0,1.4411298457991064,0.16010952586828073
0,2,1,2,1,1,1,0,2,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,19.0,1,6.43915003219575,0.4198325820991629
0,2,0,2,1,1,5,0,2,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,9.0,1,3.7663692200718506,0.04826747015876695
1,3,1,1,0,1,2,0,3,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,4.0,0,34.7632621845234,0.7126468747827296
0,3,0,2,1,1,4,0,3,2,3,0,18871.0,1740,17131.0,1.727,1516,21,2.0,0.092,7.0,1,5.299136240792751,0.09220497058979386
0,1,0,5,1,0,5,0,1,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336,26.0,0,24.966391396197427,0.3357019396965623
0,1,0,3,1,2,4,0,2,6,2,2,17965.0,1644,16321.0,0.921,1767,50,0.923,0.092,25.0,1,5.566379070414695,0.09151127191761758
0,1,0,1,1,0,3,0,2,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,12.5,1,25.61287961946579,0.6655689718258324
0,3,0,2,1,1,3,0,3,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147,9.0,1,7.898002933543947,0.14679002595058108
1,2,0,1,0,1,4,0,2,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987,8.5,1,53.85029617662897,0.9870759289176091
0,1,0,3,1,1,4,0,1,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0,27.0,0,2.897207092362962,0.0
0,1,0,2,0,1,2,0,1,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,33.0,0,4.501665616278023,0.11002070766183487
0,1,0,4,1,0,4,0,1,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073,36.0,0,4.6354239095165255,0.07347146896583692
1,2,1,2,1,1,1,0,1,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88,30.0,0,6.995452955578874,0.8803777544596013
0,1,0,2,0,0,4,0,2,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28,12.5,1,18.978933383943822,0.2799392674131714
1,2,0,5,1,1,2,0,2,2,2,3,1438.3,0,1438.3,0.734,815,21,0.615,0.0,10.5,1,34.7632621845234,0.0
1,2,1,2,1,1,1,0,2,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,12.0,1,5.90493061706525,0.0
0,2,0,2,1,1,4,0,3,6,2,3,1982.0,1289,693.0,0.939,1377,49,0.69,0.65,16.333333333333332,1,50.45408678102926,0.6503531786074672
0,2,0,3,0,0,4,0,2,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355,16.5,1,21.52852529601722,0.35522066738428415
0,2,1,3,2,0,2,0,2,6,3,2,2189.0,1666,523.0,0.343,1287,36,0.636,0.761,18.0,1,22.841480127912288,0.7610781178620375
1,2,0,4,0,1,5,0,1,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,19.0,0,53.235053235053236,0.0
0,2,0,3,1,1,3,0,2,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.923,0.072,12.5,1,3.2857679309049943,0.0719113781449493
0,1,0,2,2,0,3,0,2,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.167,0.327,17.5,1,9.23848488847829,0.3273063217632308
0,2,0,3,1,0,5,0,1,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459,28.0,0,40.19789734075449,0.45949288806431665
0,4,0,0,0,1,2,0,2,5,3,2,4469.0,1125,3344.0,1.363,1765,34,1.615,0.252,17.0,1,11.188185276348177,0.251734168717834
0,3,0,3,1,1,2,0,3,6,3,4,2910.0,709,2201.0,0.538,1192,27,0.588,0.244,9.0,1,17.18213058419244,0.2436426116838488
1,3,0,0,0,0,2,0,3,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.291,5.666666666666667,0,13.827433628318584,0.29148230088495575
0,4,0,0,0,1,1,0,3,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46,5.0,1,6.150061500615006,0.4597170971709717
0,3,1,2,0,1,1,0,2,4,3,3,2358.0,1152,1206.0,0.969,1737,26,1.6,0.489,13.0,1,8.481764206955047,0.48854961832061067
0,1,0,4,1,0,3,0,2,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,17.0,1,3.1359197204551563,0.04269330705133949
0,2,0,1,0,0,5,0,2,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.482,19.0,1,41.49377593360996,0.4819661666134695
0,2,1,2,0,0,2,0,1,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24,28.0,0,14.124293785310735,0.23983050847457626
0,1,0,1,1,1,2,0,0,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.197,0.0,0,7.15307582260372,0.1971387696709585
0,1,0,2,1,1,4,0,0,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048,0.0,0,2.897207092362962,0.047861861165836135
1,3,1,0,1,1,2,0,2,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,11.5,0,34.7632621845234,0.0
0,1,0,4,1,1,3,0,1,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048,17.0,0,2.8693228398098047,0.047999672077389734
0,2,1,1,1,1,1,0,2,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,20.0,1,8.084074373484237,0.8662085691188359
0,1,0,2,0,1,2,0,1,5,1,3,5214.0,795,4419.0,0.707,1258,23,1.3,0.152,23.0,0,9.589566551591869,0.1524741081703107
0,2,1,2,1,1,1,0,3,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.538,0.317,6.666666666666667,1,3.840983291722681,0.31688112156712117
0,2,1,3,1,1,1,0,0,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114,0.0,0,2.1026072329688814,0.11375105130361648
0,1,1,4,1,2,2,0,0,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762,0.0,0,15.688735487919674,0.7624725447128962
1,3,1,0,0,1,2,0,3,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0,6.0,1,14.912019087384431,0.0
0,2,0,5,1,1,3,0,2,3,3,3,2290.0,1434,856.0,0.923,1119,18,3.5,0.626,9.0,1,30.56768558951965,0.6262008733624455
0,2,0,3,1,0,2,0,2,6,1,3,5279.0,1115,4164.0,0.549,1642,41,0.519,0.211,20.5,1,9.471490812653911,0.21121424512218223
0,1,0,2,0,2,3,0,1,5,3,0,23603.0,0,23603.0,0.795,1382,31,1.067,0.0,31.0,0,2.965724696013219,0.0
0,3,0,0,0,1,2,0,2,6,2,2,2601.0,0,2601.0,0.814,1232,32,0.684,0.0,16.0,1,19.223375624759708,0.0
0,2,0,4,1,0,4,0,2,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162,8.0,1,15.715857300015715,0.1617161716171617
0,1,0,3,0,0,4,0,2,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,16.0,1,12.454851164528584,0.1962884543529705
0,1,1,4,0,1,1,0,1,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,30.0,0,8.298755186721992,0.7340248962655601
1,2,0,2,1,0,3,0,2,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,9.0,1,20.582181711261395,0.0
0,1,1,4,0,1,1,0,0,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446,0.0,0,8.849557522123893,0.44557522123893806
0,2,0,4,0,2,4,0,1,5,2,2,17682.0,2481,15201.0,1.302,1747,31,1.214,0.14,31.0,0,5.6554688383667004,0.14031218187987785
0,2,1,4,0,1,2,0,2,3,1,3,4206.0,1100,3106.0,0.587,1144,22,1.0,0.262,11.0,1,11.887779362815026,0.26153114598193056
0,1,0,1,1,0,4,1,2,4,3,2,34516.0,1440,33076.0,1.117,1575,34,2.4,0.042,17.0,1,2.897207092362962,0.04171978213002665
0,1,0,4,0,1,4,0,2,4,3,0,23018.0,2168,20850.0,0.859,1463,24,1.667,0.094,12.0,1,4.344426101312017,0.09418715787644452
0,2,1,1,0,1,2,0,2,5,2,3,5556.0,1711,3845.0,1.434,1706,21,1.625,0.308,10.5,1,8.999280057595392,0.30795536357091435
1,2,1,2,0,1,2,0,2,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0,7.0,1,8.204791598293403,0.0
0,3,0,0,1,1,2,0,3,3,1,2,2939.0,1999,940.0,2.145,2434,33,1.538,0.68,11.0,1,17.01258931609391,0.6801633208574345
0,3,0,0,0,1,4,0,3,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.783,0.238,13.666666666666666,1,18.649757553151808,0.23759791122715404
1,2,0,2,0,1,5,0,2,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,12.5,1,4.7924500479245005,0.0
0,2,1,4,1,0,1,0,2,6,3,2,3342.0,2517,825.0,0.771,1139,30,0.765,0.753,15.0,1,5.9844404548174746,0.7531418312387792
1,2,1,4,1,1,2,0,2,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877,10.5,1,19.747235387045812,0.877172195892575
0,2,1,3,2,1,2,0,3,2,2,3,1900.0,1376,524.0,0.89,1881,45,0.607,0.724,15.0,1,26.31578947368421,0.7242105263157895
0,1,0,3,1,0,3,0,2,2,3,2,14546.0,1703,12843.0,0.955,1273,27,0.588,0.117,13.5,1,4.8123195380173245,0.11707685961776433
0,2,1,4,2,0,2,0,2,2,3,2,2521.0,1608,913.0,0.587,1328,33,0.571,0.638,16.5,1,19.833399444664817,0.6378421261404205
0,3,0,2,2,1,3,0,2,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.118,0.102,18.0,0,4.261277165641931,0.10239240275156754
0,2,0,2,1,1,2,0,2,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131,14.0,1,3.8261401897765532,0.13146617692072238
0,2,0,2,1,0,3,0,1,6,3,0,23218.0,1814,21404.0,1.178,1749,37,2.083,0.078,37.0,0,3.014902231027651,0.07812903781548798
0,3,0,0,0,1,2,0,2,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.417,0.255,14.5,1,15.239256324291375,0.2551051508686376
0,3,0,2,0,1,2,0,3,5,3,2,3096.0,2217,879.0,0.799,2011,41,0.783,0.716,13.666666666666666,1,16.149870801033593,0.7160852713178295
0,3,1,0,0,1,2,0,3,5,2,3,2052.0,1250,802.0,0.728,1208,31,0.632,0.609,10.333333333333334,1,24.366471734892787,0.6091617933723197
0,1,1,1,0,1,1,0,1,2,3,0,1438.3,583,855.3,0.888,1259,24,1.0,0.405,24.0,0,13.905304873809358,0.4053396370715428
0,2,0,3,0,0,2,0,2,2,3,2,9432.0,1418,8014.0,0.612,1319,26,0.368,0.15,13.0,1,5.301102629346905,0.1503392705682782
0,2,0,0,0,0,5,1,2,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154,13.5,1,8.70263756861695,0.1541705716963449
0,2,0,2,0,1,3,0,2,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605,15.0,1,31.517334533993697,0.6046825754164791
0,2,0,3,1,2,3,0,2,6,3,0,5731.0,1577,4154.0,0.657,1554,26,0.444,0.275,13.0,1,12.21427325074158,0.275170127377421
0,2,0,4,1,1,3,2,1,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06,32.0,0,2.0280449646540735,0.059711438173600646
0,1,0,3,0,1,3,0,0,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0.0,0,10.021474588403722,0.16177523264137436
0,2,0,2,1,1,5,0,2,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.538,0.07,20.0,1,5.367243301267495,0.0704760331943355
0,1,1,3,0,1,2,0,0,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,0.0,0,3.238551719670963,0.0
0,2,0,4,1,0,4,0,2,6,3,2,21637.0,2030,19607.0,0.776,1222,23,0.438,0.094,11.5,1,4.621712806766188,0.09382076997735361
0,2,0,2,1,0,5,0,2,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,18.5,1,8.939008457677232,0.0
0,1,1,4,0,1,1,0,2,2,1,1,9684.0,2475,7209.0,0.697,1400,31,2.1,0.256,15.5,1,2.0652622883106155,0.2555762081784387
0,3,0,2,0,1,2,0,2,2,2,2,5007.0,930,4077.0,0.885,1050,28,1.154,0.186,14.0,1,9.986019572598362,0.18573996405032953
0,3,0,0,1,1,3,0,3,3,2,0,1616.0,1047,569.0,0.984,1389,33,1.2,0.648,11.0,1,43.31683168316832,0.6478960396039604
0,2,0,2,0,0,3,0,2,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,14.5,1,3.66185394433982,0.0
0,2,1,3,1,1,1,0,3,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.806,14.0,0,7.249003262051468,0.8057267125770207
1,3,0,3,1,1,5,0,2,2,3,3,8249.0,1381,6868.0,0.798,678,11,0.833,0.167,5.5,1,15.759485998302825,0.1674142320281246
0,1,1,2,1,0,2,0,1,2,3,2,14041.0,2154,11887.0,1.084,1467,29,1.417,0.153,29.0,0,3.5609999287800016,0.15340787693184246
0,2,0,3,0,1,3,0,2,5,3,2,5264.0,2169,3095.0,0.374,1219,27,0.5,0.412,13.5,1,13.297872340425531,0.4120440729483283
0,3,1,0,1,1,1,0,3,4,2,1,2420.0,1912,508.0,1.256,1730,36,0.565,0.79,12.0,1,8.264462809917354,0.7900826446280992
0,2,1,4,0,1,1,0,2,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732,14.0,1,7.077140835102618,0.732484076433121
0,2,0,2,0,1,4,0,1,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,33.0,0,7.988496564946477,0.12294296213452628
0,4,0,0,1,1,2,0,3,4,2,1,5876.0,1297,4579.0,1.012,2133,55,0.719,0.221,18.333333333333332,1,8.509189925119129,0.2207283866575902
0,2,0,3,1,0,4,1,2,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,6.5,1,2.897207092362962,0.0
0,2,1,2,0,2,1,0,2,4,1,2,9648.0,1926,7722.0,0.549,1083,22,1.75,0.2,11.0,1,2.0729684908789388,0.19962686567164178
0,2,0,2,0,0,4,1,2,3,3,3,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063,11.5,1,2.897207092362962,0.06307219840074169
0,3,1,2,0,1,2,0,1,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785,23.0,0,16.52892561983471,0.7854545454545454
0,0,0,3,0,1,3,0,1,4,3,3,3265.0,2517,748.0,0.952,1843,35,0.944,0.771,35.0,0,21.43950995405819,0.7709035222052067
0,3,0,1,0,1,5,0,2,3,2,2,6041.0,1355,4686.0,0.685,1747,49,0.581,0.224,24.5,1,21.51961595762291,0.22430061248137725
0,1,1,2,1,1,1,0,2,3,3,2,2293.0,1823,470.0,0.617,1166,22,1.444,0.795,11.0,1,8.722197993894461,0.7950283471434801
0,2,0,3,1,1,4,0,2,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.824,0.187,15.5,1,7.4632435256362415,0.18695425031718785
0,2,1,3,1,1,1,0,2,4,3,3,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583,18.0,1,4.63284688441047,0.5830437804030577
0,1,1,3,1,0,2,0,1,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,16.0,0,14.801657785671996,0.31645944345766724
0,2,1,1,1,0,1,0,2,4,1,3,5012.0,2242,2770.0,0.816,1142,28,1.0,0.447,14.0,1,3.9904229848363926,0.4473264166001596
0,1,1,4,0,0,1,0,1,4,1,0,2569.0,1605,964.0,0.574,1190,46,0.643,0.625,46.0,0,7.785130400934215,0.6247567146749708
0,2,1,1,1,0,1,0,2,3,1,2,3471.0,1785,1686.0,1.051,1052,24,0.714,0.514,12.0,1,5.762028233938346,0.5142610198789974
0,1,0,5,1,2,5,1,1,5,3,3,34516.0,1699,32817.0,0.771,1628,38,0.727,0.049,38.0,0,3.7663692200718506,0.049223548499246726
0,2,0,1,0,1,5,0,2,6,3,2,3312.0,1844,1468.0,0.986,1740,32,0.882,0.557,16.0,1,39.2512077294686,0.5567632850241546
0,3,1,1,1,1,1,0,2,4,3,3,2578.0,2462,116.0,1.707,1378,29,0.812,0.955,14.5,1,7.757951900698216,0.9550038789759504
1,2,0,2,1,1,2,0,2,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,13.0,1,17.22949689869056,0.8673328738800827
0,3,1,3,0,1,1,0,2,3,2,1,2742.0,2321,421.0,1.315,1389,32,0.6,0.846,16.0,1,7.293946024799417,0.8464624361779722
0,3,0,1,0,1,1,0,3,5,3,3,2077.0,1571,506.0,1.031,1365,38,1.0,0.756,12.666666666666666,1,9.629272989889264,0.7563793933558016
0,2,1,4,1,0,1,0,2,5,1,2,6265.0,1942,4323.0,1.027,1715,43,0.87,0.31,21.5,1,3.192338387869114,0.309976057462091
0,2,0,2,0,1,3,0,2,6,3,0,7819.0,1560,6259.0,0.827,1582,25,0.786,0.2,12.5,1,8.952551477170994,0.19951400434838215
0,2,0,3,1,0,4,0,2,6,3,3,2731.0,1692,1039.0,0.62,1220,22,0.692,0.62,11.0,1,36.61662394727206,0.6195532771878433
1,3,0,1,0,1,2,0,2,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373,6.5,0,34.7632621845234,0.3733574358617813
0,2,0,0,0,1,4,0,2,3,1,2,16286.0,1710,14576.0,1.223,2552,49,1.227,0.105,24.5,1,6.140243153628884,0.10499815792705391
0,2,0,1,1,1,5,0,2,3,2,3,34516.0,0,34516.0,0.507,1106,31,0.938,0.0,15.5,1,3.7663692200718506,0.0
0,3,1,3,0,1,1,0,3,6,1,0,2609.0,2439,170.0,1.269,1731,34,1.833,0.935,11.333333333333334,1,7.6657723265619016,0.9348409352242238
0,2,0,2,0,0,3,0,2,5,3,2,7567.0,1173,6394.0,0.541,1435,32,0.6,0.155,16.0,1,9.250693802035153,0.15501519756838905
0,1,0,5,0,1,3,0,1,5,3,3,22770.0,2517,20253.0,0.994,1882,38,0.652,0.111,38.0,0,3.0742204655248133,0.11054018445322793
0,3,1,0,0,1,1,0,3,5,1,2,3791.0,1648,2143.0,1.227,2058,34,0.789,0.435,11.333333333333334,1,5.275652862041678,0.43471379583223424
0,2,0,2,1,1,1,0,2,4,4,2,2702.0,2517,185.0,1.019,1658,32,1.462,0.932,16.0,0,7.401924500370097,0.9315321983715766
0,1,1,3,0,2,1,0,1,3,1,3,2555.0,2117,438.0,1.049,1334,32,0.6,0.829,32.0,0,7.8277886497064575,0.8285714285714286
0,1,0,3,1,1,4,0,1,5,3,2,2355.0,1090,1265.0,0.751,1441,29,0.812,0.463,29.0,0,42.46284501061571,0.46284501061571126
0,2,1,2,1,0,2,0,2,6,2,0,5332.0,0,5332.0,0.939,1371,39,1.167,0.0,19.5,1,9.377344336084022,0.0
0,3,0,1,0,0,2,0,3,6,3,2,1443.0,1375,68.0,0.683,1991,38,0.583,0.953,12.666666666666666,1,34.65003465003465,0.9528759528759528
0,2,0,4,1,0,3,0,2,6,2,3,10741.0,755,9986.0,1.166,1278,22,1.444,0.07,11.0,1,6.517084070384508,0.07029140675914719
