,client_id,activity,frequency,monetary,activity_score,monetary_score,frequency_score,AFM_score,segment
541,717643608,9,2,1593,3,1,2,23,at risk
542,709198158,10,0,1631,4,1,1,14,at risk
543,712419708,11,2,2194,4,2,2,24,at risk
544,709103358,9,3,1128,3,1,3,33,need_attention
545,716966808,9,3,1497,3,1,3,33,need_attention
546,772264383,11,3,1385,4,1,3,34,loyal_customers
547,721057758,10,3,1449,4,1,3,34,loyal_customers
548,769137108,9,1,974,3,1,1,13,at risk
549,717640083,10,3,731,4,1,3,34,loyal_customers
550,716445783,10,0,1191,4,1,1,14,at risk
551,708579633,10,2,1421,4,1,2,24,at risk
552,718715583,10,4,1256,4,1,5,54,champions
553,778686408,9,2,1744,3,1,2,23,at risk
554,715015683,9,1,1766,3,1,1,13,at risk
555,805254708,10,0,2229,4,2,1,14,at risk
556,710462433,10,2,1773,4,1,2,24,at risk
557,721342383,9,2,1860,3,1,2,23,at risk
558,720179883,9,1,1179,3,1,1,13,at risk
559,794977533,9,2,906,3,1,2,23,at risk
560,779445108,11,2,2781,4,2,2,24,at risk
561,718193958,9,2,1650,3,1,2,23,at risk
562,710955633,11,0,1446,4,1,1,14,at risk
563,716149383,9,3,1703,3,1,3,33,need_attention
564,752604633,7,3,761,2,1,3,32,about_to_sleep
565,713889933,10,2,1536,4,1,2,24,at risk
566,709446783,9,2,1373,3,1,2,23,at risk
567,789115833,9,2,1256,3,1,2,23,at risk
568,711242058,9,1,643,3,1,1,13,at risk
569,787623858,10,0,1215,4,1,1,14,at risk
570,709040508,6,2,2244,1,2,2,21,hibernating
571,708864708,10,2,1409,4,1,2,24,at risk
572,717758583,10,1,1469,4,1,1,14,at risk
573,715416633,11,2,1847,4,1,2,24,at risk
574,717956283,11,0,1277,4,1,1,14,at risk
575,721379433,10,3,1227,4,1,3,34,loyal_customers
576,712027683,10,2,1336,4,1,2,24,at risk
577,716027208,11,1,1110,4,1,1,14,at risk
578,720475233,10,3,1474,4,1,3,34,loyal_customers
579,712275108,9,3,1955,3,2,3,33,need_attention
580,718121658,9,3,660,3,1,3,33,need_attention
581,711593808,10,3,888,4,1,3,34,loyal_customers
582,716222808,11,3,1785,4,1,3,34,loyal_customers
583,718731183,10,2,705,4,1,2,24,at risk
584,788779008,11,2,1211,4,1,2,24,at risk
585,710404533,10,1,1391,4,1,1,14,at risk
586,711173058,9,0,1407,3,1,1,13,at risk
587,715383108,11,1,1616,4,1,1,14,at risk
588,711697158,10,2,1498,4,1,2,24,at risk
589,709186983,11,1,1536,4,1,1,14,at risk
590,808964433,11,1,1594,4,1,1,14,at risk
591,711948333,11,2,1190,4,1,2,24,at risk
592,710541858,7,0,1248,2,1,1,12,hibernating
593,713865333,8,3,827,3,1,3,33,need_attention
594,797707008,11,3,920,4,1,3,34,loyal_customers
595,713490483,10,2,1755,4,1,2,24,at risk
596,720370533,10,2,804,4,1,2,24,at risk
597,779743908,10,2,1196,4,1,2,24,at risk
598,718675158,11,3,850,4,1,3,34,loyal_customers
599,710784333,10,2,1644,4,1,2,24,at risk
600,816596583,9,1,1749,3,1,1,13,at risk
601,717517758,10,2,2307,4,2,2,24,at risk
602,712880283,9,0,1757,3,1,1,13,at risk
603,753226158,10,2,1826,4,1,2,24,at risk
604,720605808,10,3,799,4,1,3,34,loyal_customers
605,758317233,7,2,2121,2,2,2,22,hibernating
606,711028308,11,0,1468,4,1,1,14,at risk
607,814852533,10,2,1482,4,1,2,24,at risk
608,711526533,10,3,1726,4,1,3,34,loyal_customers
609,804403908,10,3,1806,4,1,3,34,loyal_customers
610,716999883,10,0,1405,4,1,1,14,at risk
611,716452083,9,2,2052,3,2,2,23,at risk
612,787599258,11,2,1175,4,1,2,24,at risk
613,714495258,11,3,1786,4,1,3,34,loyal_customers
614,717713283,9,3,1675,3,1,3,33,need_attention
615,789317883,9,3,1200,3,1,3,33,need_attention
616,714500883,10,3,1283,4,1,3,34,loyal_customers
617,789467508,9,0,1937,3,2,1,13,at risk
618,710317758,10,2,2033,4,2,2,24,at risk
619,711231558,11,3,1915,4,2,3,34,loyal_customers
620,716829483,10,2,1988,4,2,2,24,at risk
621,779713608,11,2,1648,4,1,2,24,at risk
622,711628458,11,0,1902,4,1,1,14,at risk
623,718943508,9,2,1454,3,1,2,23,at risk
624,770724558,11,3,838,4,1,3,34,loyal_customers
625,783561558,10,3,1918,4,2,3,34,loyal_customers
626,719309958,11,3,837,4,1,3,34,loyal_customers
627,788785083,9,2,4311,3,4,2,23,at risk
628,780481308,10,2,1567,4,1,2,24,at risk
629,711757383,11,2,1905,4,1,2,24,at risk
630,787550808,11,2,1422,4,1,2,24,at risk
631,779863533,10,0,1680,4,1,1,14,at risk
632,714529233,11,3,1652,4,1,3,34,loyal_customers
633,708177333,9,0,1158,3,1,1,13,at risk
634,812019933,9,2,1797,3,1,2,23,at risk
635,708557358,10,3,1911,4,1,3,34,loyal_customers
636,713580633,10,3,1260,4,1,3,34,loyal_customers
637,711466533,10,2,1489,4,1,2,24,at risk
638,802276683,9,3,1794,3,1,3,33,need_attention
639,780913308,10,0,1510,4,1,1,14,at risk
640,808897683,9,3,3231,3,3,3,33,need_attention
641,719428308,10,2,1274,4,1,2,24,at risk
642,713010483,11,3,1572,4,1,3,34,loyal_customers
643,717006333,11,2,1935,4,2,2,24,at risk
644,787621158,9,3,2187,3,2,3,33,need_attention
645,716924058,11,3,1417,4,1,3,34,loyal_customers
646,720916683,9,2,1465,3,1,2,23,at risk
647,720923658,10,2,1570,4,1,2,24,at risk
648,712710708,10,0,1445,4,1,1,14,at risk
649,718939083,11,3,694,4,1,3,34,loyal_customers
650,779519058,11,2,1929,4,2,2,24,at risk
651,719085933,11,2,2447,4,2,2,24,at risk
652,715124958,10,3,1306,4,1,3,34,loyal_customers
653,712979133,10,2,646,4,1,2,24,at risk
654,712006308,11,3,1236,4,1,3,34,loyal_customers
655,710801133,11,2,2513,4,2,2,24,at risk
656,712490283,9,3,2091,3,2,3,33,need_attention
657,720071583,11,3,854,4,1,3,34,loyal_customers
658,717958833,11,2,1848,4,1,2,24,at risk
659,812420358,9,3,949,3,1,3,33,need_attention
660,712370208,10,2,1371,4,1,2,24,at risk
661,715940358,10,2,1804,4,1,2,24,at risk
662,715041333,11,3,1605,4,1,3,34,loyal_customers
663,712797258,11,3,1463,4,1,3,34,loyal_customers
664,769170558,8,3,1279,3,1,3,33,need_attention
665,715884858,9,3,1470,3,1,3,33,need_attention
666,796343058,11,2,1265,4,1,2,24,at risk
667,783910008,10,2,2002,4,2,2,24,at risk
668,718888308,9,2,1475,3,1,2,23,at risk
669,785114808,10,2,1419,4,1,2,24,at risk
670,709852908,9,3,1628,3,1,3,33,need_attention
671,823528833,10,3,1337,4,1,3,34,loyal_customers
672,719679858,10,2,1135,4,1,2,24,at risk
673,827108583,11,3,1161,4,1,3,34,loyal_customers
674,787833333,11,2,1571,4,1,2,24,at risk
675,719781183,11,3,1916,4,2,3,34,loyal_customers
676,710429358,11,3,1346,4,1,3,34,loyal_customers
677,798792408,11,3,805,4,1,3,34,loyal_customers
678,710280558,9,2,1195,3,1,2,23,at risk
679,809825358,11,3,1155,4,1,3,34,loyal_customers
680,714451833,10,2,1431,4,1,2,24,at risk
681,713943783,9,2,1194,3,1,2,23,at risk
682,710706558,11,3,1154,4,1,3,34,loyal_customers
683,713620308,8,3,1232,3,1,3,33,need_attention
684,813453408,11,3,1269,4,1,3,34,loyal_customers
685,818248383,9,3,1742,3,1,3,33,need_attention
686,780106908,10,2,1379,4,1,2,24,at risk
687,708938508,9,2,1870,3,1,2,23,at risk
688,709671708,10,1,1207,4,1,1,14,at risk
689,711204483,9,3,781,3,1,3,33,need_attention
690,801728658,9,0,1773,3,1,1,13,at risk
691,713945883,10,2,864,4,1,2,24,at risk
692,779558733,11,2,1559,4,1,2,24,at risk
693,788370258,9,2,1830,3,1,2,23,at risk
694,714927333,9,2,1542,3,1,2,23,at risk
695,710383158,11,2,1506,4,1,2,24,at risk
696,798007308,11,0,1175,4,1,1,14,at risk
697,711768858,10,3,1383,4,1,3,34,loyal_customers
698,714888633,9,4,1837,3,1,5,53,potential_loyalists
699,712650333,9,2,1191,3,1,2,23,at risk
700,719945433,10,2,1793,4,1,2,24,at risk
701,720310458,10,1,1560,4,1,1,14,at risk
702,718344033,9,2,1564,3,1,2,23,at risk
703,715442958,9,3,1843,3,1,3,33,need_attention
704,780326883,9,3,2165,3,2,3,33,need_attention
705,711157833,11,0,1631,4,1,1,14,at risk
706,719704308,11,1,1265,4,1,1,14,at risk
707,708772308,9,3,1455,3,1,3,33,need_attention
708,817663908,9,3,1137,3,1,3,33,need_attention
709,780054258,10,3,1367,4,1,3,34,loyal_customers
710,709990983,10,2,1292,4,1,2,24,at risk
711,818045958,9,2,1682,3,1,2,23,at risk
712,716380683,11,2,1598,4,1,2,24,at risk
713,787480158,10,0,1555,4,1,1,14,at risk
714,778461408,9,2,2409,3,2,2,23,at risk
715,713861733,9,1,1770,3,1,1,13,at risk
716,789291633,10,0,1526,4,1,1,14,at risk
717,789513858,10,3,891,4,1,3,34,loyal_customers
718,778357458,9,3,1756,3,1,3,33,need_attention
719,718325883,9,2,1241,3,1,2,23,at risk
720,720344658,11,1,1681,4,1,1,14,at risk
721,809292483,10,2,1224,4,1,2,24,at risk
722,779791008,10,3,1572,4,1,3,34,loyal_customers
723,779557533,9,3,1566,3,1,3,33,need_attention
724,795904233,11,0,1579,4,1,1,14,at risk
725,710573808,9,3,1334,3,1,3,33,need_attention
726,717418158,11,2,1230,4,1,2,24,at risk
727,771963708,9,2,767,3,1,2,23,at risk
728,712433508,10,3,724,4,1,3,34,loyal_customers
729,779320983,9,2,1638,3,1,2,23,at risk
730,718093233,9,3,1349,3,1,3,33,need_attention
731,719459358,10,2,1751,4,1,2,24,at risk
732,717728808,11,2,1414,4,1,2,24,at risk
733,788701608,10,3,1260,4,1,3,34,loyal_customers
734,778506633,10,3,965,4,1,3,34,loyal_customers
735,719989008,11,0,1121,4,1,1,14,at risk
736,791839233,9,2,1411,3,1,2,23,at risk
737,716918508,9,3,1602,3,1,3,33,need_attention
738,717321783,10,2,1617,4,1,2,24,at risk
739,799000008,11,1,1244,4,1,1,14,at risk
740,721517208,6,1,1263,1,1,1,11,hibernating
741,719068683,11,2,1036,4,1,2,24,at risk
742,709120008,9,2,1217,3,1,2,23,at risk
743,709117533,9,1,1556,3,1,1,13,at risk
744,816594183,10,3,2005,4,2,3,34,loyal_customers
745,789485433,10,3,1698,4,1,3,34,loyal_customers
746,712881483,9,3,2041,3,2,3,33,need_attention
747,712689333,9,2,1102,3,1,2,23,at risk
748,771492408,11,2,1346,4,1,2,24,at risk
749,711668283,6,3,1511,1,1,3,31,about_to_sleep
750,772684833,9,2,1761,3,1,2,23,at risk
751,712960308,11,1,2117,4,2,1,14,at risk
752,713530833,9,3,596,3,1,3,33,need_attention
753,756065433,10,2,2560,4,2,2,24,at risk
754,710997183,9,2,1409,3,1,2,23,at risk
755,711146358,9,2,1759,3,1,2,23,at risk
756,716144058,9,3,1886,3,1,3,33,need_attention
757,778699908,9,3,915,3,1,3,33,need_attention
758,713571258,9,2,1343,3,1,2,23,at risk
759,711676908,10,3,1870,4,1,3,34,loyal_customers
760,719315508,10,2,1557,4,1,2,24,at risk
761,778623858,9,3,1824,3,1,3,33,need_attention
762,714665733,11,0,1294,4,1,1,14,at risk
763,816089433,11,1,1545,4,1,1,14,at risk
764,716991933,9,1,820,3,1,1,13,at risk
765,714534108,11,3,1675,4,1,3,34,loyal_customers
766,787456608,10,2,1678,4,1,2,24,at risk
767,717090183,11,2,2117,4,2,2,24,at risk
768,772782708,10,2,1721,4,1,2,24,at risk
769,710722908,11,0,1267,4,1,1,14,at risk
770,795155433,9,1,1562,3,1,1,13,at risk
771,715271733,9,0,1193,3,1,1,13,at risk
772,771706308,9,2,1254,3,1,2,23,at risk
773,713989233,10,3,1731,4,1,3,34,loyal_customers
774,780198258,10,1,1099,4,1,1,14,at risk
775,802002858,11,2,747,4,1,2,24,at risk
776,716290233,10,3,1352,4,1,3,34,loyal_customers
777,828298908,10,0,1770,4,1,1,14,at risk
778,788946783,11,3,1812,4,1,3,34,loyal_customers
779,720697908,9,1,1673,3,1,1,13,at risk
780,780598383,9,2,2167,3,2,2,23,at risk
781,715345833,9,1,2369,3,2,1,13,at risk
782,710831133,10,2,1582,4,1,2,24,at risk
783,766706358,9,0,1800,3,1,1,13,at risk
784,816533733,10,2,1567,4,1,2,24,at risk
785,712373208,9,2,647,3,1,2,23,at risk
786,721433283,10,2,1447,4,1,2,24,at risk
787,720680058,11,3,1145,4,1,3,34,loyal_customers
788,716909283,11,3,3280,4,3,3,34,loyal_customers
789,754654383,10,0,1577,4,1,1,14,at risk
790,719226333,9,2,1140,3,1,2,23,at risk
791,779759058,9,2,1736,3,1,2,23,at risk
792,718206783,11,3,1436,4,1,3,34,loyal_customers
793,715783758,9,3,1513,3,1,3,33,need_attention
794,771190083,10,1,2505,4,2,1,14,at risk
795,713135883,9,0,1723,3,1,1,13,at risk
796,778799583,11,1,1695,4,1,1,14,at risk
797,808796208,9,2,1532,3,1,2,23,at risk
798,708313608,9,0,2110,3,2,1,13,at risk
799,779330208,10,3,1807,4,1,3,34,loyal_customers
800,794498733,8,3,1687,3,1,3,33,need_attention
801,807964908,10,2,1481,4,1,2,24,at risk
802,823845783,10,3,1318,4,1,3,34,loyal_customers
803,711748983,9,2,1946,3,2,2,23,at risk
804,718064283,9,0,1481,3,1,1,13,at risk
805,710492733,11,2,2168,4,2,2,24,at risk
806,779016408,11,3,1583,4,1,3,34,loyal_customers
807,717787533,11,1,1229,4,1,1,14,at risk
808,714851058,9,0,1718,3,1,1,13,at risk
809,823535133,10,2,1402,4,1,2,24,at risk
810,708455883,9,2,1127,3,1,2,23,at risk
811,780095808,10,1,1053,4,1,1,14,at risk
812,709207458,10,3,1340,4,1,3,34,loyal_customers
813,763895958,9,1,732,3,1,1,13,at risk
814,715942683,11,3,2346,4,2,3,34,loyal_customers
815,721301733,9,2,1580,3,1,2,23,at risk
816,711927108,9,4,1196,3,1,5,53,potential_loyalists
817,718083483,7,0,2086,2,2,1,12,hibernating
818,717548358,9,1,1665,3,1,1,13,at risk
819,816829608,10,2,1495,4,1,2,24,at risk
820,713936583,9,1,2187,3,2,1,13,at risk
821,709682658,9,1,1371,3,1,1,13,at risk
822,793889508,9,3,1235,3,1,3,33,need_attention
823,714648933,10,0,1556,4,1,1,14,at risk
824,711556533,9,3,1212,3,1,3,33,need_attention
825,717420333,9,2,2701,3,2,2,23,at risk
826,768921933,9,3,1750,3,1,3,33,need_attention
827,714311583,9,2,1610,3,1,2,23,at risk
828,717707133,10,3,2184,4,2,3,34,loyal_customers
829,716043258,11,2,1745,4,1,2,24,at risk
830,716343408,10,1,1381,4,1,1,14,at risk
831,718909158,9,3,1793,3,1,3,33,need_attention
832,719471433,9,2,1831,3,1,2,23,at risk
833,712763808,9,3,1468,3,1,3,33,need_attention
834,711147483,10,3,1097,4,1,3,34,loyal_customers
835,719788833,10,3,1682,4,1,3,34,loyal_customers
836,715168983,10,2,1451,4,1,2,24,at risk
837,714306258,10,1,1509,4,1,1,14,at risk
838,713828208,10,1,1895,4,1,1,14,at risk
839,710574558,9,2,1403,3,1,2,23,at risk
840,710947683,9,1,1420,3,1,1,13,at risk
841,711113958,10,1,1717,4,1,1,14,at risk
842,718923858,10,2,1131,4,1,2,24,at risk
843,752666508,9,3,1005,3,1,3,33,need_attention
844,712672083,9,2,948,3,1,2,23,at risk
845,719863758,10,2,1549,4,1,2,24,at risk
846,720990183,10,3,965,4,1,3,34,loyal_customers
847,720718908,11,3,1958,4,2,3,34,loyal_customers
848,721250358,11,3,1266,4,1,3,34,loyal_customers
849,779773533,11,3,1367,4,1,3,34,loyal_customers
850,708249708,9,3,1489,3,1,3,33,need_attention
851,713967783,11,1,1582,4,1,1,14,at risk
852,779506158,11,2,2516,4,2,2,24,at risk
853,759823158,9,3,1557,3,1,3,33,need_attention
854,716608608,9,3,1084,3,1,3,33,need_attention
855,789528183,10,3,2583,4,2,3,34,loyal_customers
856,708895158,9,3,1371,3,1,3,33,need_attention
857,824805858,9,3,1537,3,1,3,33,need_attention
858,720840108,9,0,3753,3,3,1,13,at risk
859,787595658,11,1,1104,4,1,1,14,at risk
860,720244983,11,1,1482,4,1,1,14,at risk
861,713220258,9,2,1299,3,1,2,23,at risk
862,813469458,9,3,2167,3,2,3,33,need_attention
863,788939358,10,2,1563,4,1,2,24,at risk
864,718870158,10,3,1772,4,1,3,34,loyal_customers
865,788673708,11,3,1254,4,1,3,34,loyal_customers
866,711809283,9,3,2229,3,2,3,33,need_attention
867,816513108,11,2,2195,4,2,2,24,at risk
868,718594608,9,3,1362,3,1,3,33,need_attention
869,823606983,9,2,2398,3,2,2,23,at risk
870,717028158,10,3,2649,4,2,3,34,loyal_customers
871,788485908,10,3,1463,4,1,3,34,loyal_customers
872,714472608,9,3,1174,3,1,3,33,need_attention
873,710793783,9,1,1836,3,1,1,13,at risk
874,794340033,11,3,1817,4,1,3,34,loyal_customers
875,716462658,11,1,1387,4,1,1,14,at risk
876,718050033,10,3,2028,4,2,3,34,loyal_customers
877,714023808,11,1,1582,4,1,1,14,at risk
878,716341833,10,3,1774,4,1,3,34,loyal_customers
879,719648358,9,1,1636,3,1,1,13,at risk
880,816600933,10,3,1031,4,1,3,34,loyal_customers
881,714208533,9,3,916,3,1,3,33,need_attention
882,713095533,9,3,1198,3,1,3,33,need_attention
883,809967783,7,3,2189,2,2,3,32,about_to_sleep
884,715848408,6,1,1257,1,1,1,11,hibernating
885,714414483,9,1,1503,3,1,1,13,at risk
886,708655983,9,2,1353,3,1,2,23,at risk
887,720426708,11,3,811,4,1,3,34,loyal_customers
888,713743158,9,2,1270,3,1,2,23,at risk
889,721279083,9,3,1840,3,1,3,33,need_attention
890,779149683,11,2,2585,4,2,2,24,at risk
891,714970458,11,1,1807,4,1,1,14,at risk
892,719070108,11,3,1729,4,1,3,34,loyal_customers
893,715490733,11,2,1211,4,1,2,24,at risk
894,714989583,10,3,1763,4,1,3,34,loyal_customers
895,820355433,11,1,1395,4,1,1,14,at risk
896,715901508,11,2,1843,4,1,2,24,at risk
897,710370483,9,3,1517,3,1,3,33,need_attention
898,778573233,10,2,1977,4,2,2,24,at risk
899,708833133,10,2,2027,4,2,2,24,at risk
900,719885883,10,0,1497,4,1,1,14,at risk
901,712523283,9,2,1134,3,1,2,23,at risk
902,711309033,10,2,3663,4,3,2,24,at risk
903,708134283,9,3,1483,3,1,3,33,need_attention
904,720147633,10,2,1956,4,2,2,24,at risk
905,708983658,9,1,940,3,1,1,13,at risk
906,766285608,9,3,2183,3,2,3,33,need_attention
907,779715108,9,3,2920,3,2,3,33,need_attention
908,798035358,10,2,1221,4,1,2,24,at risk
909,719391783,10,2,1790,4,1,2,24,at risk
910,809342208,11,2,2005,4,2,2,24,at risk
911,780713058,9,3,3490,3,3,3,33,need_attention
912,779338683,10,2,1904,4,1,2,24,at risk
913,783387783,7,3,1647,2,1,3,32,about_to_sleep
914,787800108,11,2,1903,4,1,2,24,at risk
915,721397808,10,0,1564,4,1,1,14,at risk
916,778698408,11,2,1686,4,1,2,24,at risk
917,709545333,10,3,2412,4,2,3,34,loyal_customers
918,716032233,10,2,3981,4,3,2,24,at risk
919,717835908,9,3,2730,3,2,3,33,need_attention
920,719466558,10,2,1361,4,1,2,24,at risk
921,778663458,10,1,821,4,1,1,14,at risk
922,716024808,9,3,938,3,1,3,33,need_attention
923,713008308,9,2,1861,3,1,2,23,at risk
924,794831733,9,2,1345,3,1,2,23,at risk
925,713854608,9,3,2444,3,2,3,33,need_attention
926,715993608,9,2,1686,3,1,2,23,at risk
927,789368658,10,3,1468,4,1,3,34,loyal_customers
928,802817358,10,1,2320,4,2,1,14,at risk
929,708098133,11,0,1598,4,1,1,14,at risk
930,801499908,9,2,1232,3,1,2,23,at risk
931,824770683,8,3,4027,3,3,3,33,need_attention
932,718310733,9,1,1922,3,2,1,13,at risk
933,708162558,11,2,1355,4,1,2,24,at risk
934,721129383,11,2,2361,4,2,2,24,at risk
935,721249158,10,3,708,4,1,3,34,loyal_customers
936,721049658,9,0,1687,3,1,1,13,at risk
937,806392908,10,3,1212,4,1,3,34,loyal_customers
938,714886533,9,2,1752,3,1,2,23,at risk
939,772375533,9,2,1560,3,1,2,23,at risk
940,826775058,11,2,1520,4,1,2,24,at risk
941,711878733,11,3,1685,4,1,3,34,loyal_customers
942,714550383,9,3,1678,3,1,3,33,need_attention
943,712636308,10,2,1627,4,1,2,24,at risk
944,772139433,10,3,1637,4,1,3,34,loyal_customers
945,709058808,11,2,1707,4,1,2,24,at risk
946,813240408,9,2,1208,3,1,2,23,at risk
947,767753958,11,2,1881,4,1,2,24,at risk
948,710111733,11,3,1360,4,1,3,34,loyal_customers
949,761544333,8,3,1641,3,1,3,33,need_attention
950,788814783,9,3,1820,3,1,3,33,need_attention
951,715034358,10,3,1505,4,1,3,34,loyal_customers
952,709624533,10,0,1627,4,1,1,14,at risk
953,709942383,9,2,1703,3,1,2,23,at risk
954,803957508,11,3,1433,4,1,3,34,loyal_customers
955,713378133,10,3,2445,4,2,3,34,loyal_customers
956,709217358,9,2,1665,3,1,2,23,at risk
957,720998358,9,1,1489,3,1,1,13,at risk
958,721051908,11,3,1393,4,1,3,34,loyal_customers
959,715232058,11,2,1820,4,1,2,24,at risk
960,806250783,9,2,2742,3,2,2,23,at risk
961,817245183,10,2,1979,4,2,2,24,at risk
962,713670333,9,2,1378,3,1,2,23,at risk
963,826477083,11,3,1520,4,1,3,34,loyal_customers
964,788728608,9,2,1588,3,1,2,23,at risk
965,717190533,9,2,1282,3,1,2,23,at risk
966,716580033,11,3,1872,4,1,3,34,loyal_customers
967,711644508,10,0,2295,4,2,1,14,at risk
968,714334383,10,0,1065,4,1,1,14,at risk
969,720611058,10,3,1550,4,1,3,34,loyal_customers
970,712420833,9,2,1527,3,1,2,23,at risk
971,713845083,10,3,1489,4,1,3,34,loyal_customers
972,713756508,11,3,1264,4,1,3,34,loyal_customers
973,735565158,10,2,1582,4,1,2,24,at risk
974,714131058,7,3,1567,2,1,3,32,about_to_sleep
975,717180633,10,2,1704,4,1,2,24,at risk
976,717295683,10,2,1546,4,1,2,24,at risk
977,713128833,9,2,1478,3,1,2,23,at risk
978,813499458,9,1,2132,3,2,1,13,at risk
979,710070183,10,2,1419,4,1,2,24,at risk
980,789605658,9,2,1065,3,1,2,23,at risk
981,710045058,11,3,1364,4,1,3,34,loyal_customers
982,710164683,11,3,2247,4,2,3,34,loyal_customers
983,710802258,9,0,1111,3,1,1,13,at risk
984,721036233,9,3,1836,3,1,3,33,need_attention
985,710036508,9,2,1164,3,1,2,23,at risk
986,717776808,10,3,2005,4,2,3,34,loyal_customers
987,714906033,10,2,1588,4,1,2,24,at risk
988,714273708,10,3,2242,4,2,3,34,loyal_customers
989,721117533,9,3,1415,3,1,3,33,need_attention
990,715374558,10,3,2483,4,2,3,34,loyal_customers
991,824807658,9,3,1239,3,1,3,33,need_attention
992,714940608,9,2,2057,3,2,2,23,at risk
993,824782008,11,2,1228,4,1,2,24,at risk
994,717561108,9,2,1629,3,1,2,23,at risk
995,717127083,9,0,2076,3,2,1,13,at risk
996,772460508,11,2,1231,4,1,2,24,at risk
997,720484908,9,3,1655,3,1,3,33,need_attention
998,771237933,11,3,1477,4,1,3,34,loyal_customers
999,794664183,11,3,1501,4,1,3,34,loyal_customers
1000,797488158,9,0,1313,3,1,1,13,at risk
1001,708543258,9,2,2045,3,2,2,23,at risk
1002,778706508,7,4,1448,2,1,5,52,potential_loyalists
1003,712240083,10,2,858,4,1,2,24,at risk
1004,713650683,11,4,1591,4,1,5,54,champions
1005,772532208,10,3,842,4,1,3,34,loyal_customers
1006,778929783,10,3,781,4,1,3,34,loyal_customers
1007,714244383,10,3,1529,4,1,3,34,loyal_customers
1008,718797558,10,3,2422,4,2,3,34,loyal_customers
1009,712821333,9,3,1825,3,1,3,33,need_attention
1010,721120008,9,2,1555,3,1,2,23,at risk
1011,709633533,10,4,2789,4,2,5,54,champions
1012,710789058,10,3,1308,4,1,3,34,loyal_customers
1013,716174433,9,3,2489,3,2,3,33,need_attention
1014,789886533,9,3,1110,3,1,3,33,need_attention
1015,715210308,9,4,1260,3,1,5,53,potential_loyalists
1016,721038408,11,2,1741,4,1,2,24,at risk
1017,713325108,9,3,1845,3,1,3,33,need_attention
1018,720352533,9,3,1483,3,1,3,33,need_attention
1019,708431433,9,2,1463,3,1,2,23,at risk
1020,716996583,11,2,1734,4,1,2,24,at risk
1021,718699683,10,2,1733,4,1,2,24,at risk
1022,771359958,10,2,1689,4,1,2,24,at risk
1023,716604633,10,2,1865,4,1,2,24,at risk
1024,813952233,10,4,1413,4,1,5,54,champions
1025,713053383,11,3,853,4,1,3,34,loyal_customers
1026,709979583,11,3,1999,4,2,3,34,loyal_customers
1027,709380333,10,3,1671,4,1,3,34,loyal_customers
1028,778574283,10,3,2118,4,2,3,34,loyal_customers
1029,789875883,11,2,1391,4,1,2,24,at risk
1030,714661233,10,4,1729,4,1,5,54,champions
1031,813915933,9,2,1393,3,1,2,23,at risk
1032,708358683,9,2,1665,3,1,2,23,at risk
1033,824761458,10,3,2489,4,2,3,34,loyal_customers
1034,715362183,11,2,1688,4,1,2,24,at risk
1035,721194858,10,2,1725,4,1,2,24,at risk
